#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=25000/1000 input-res=768x432 interlace=0 total-frames=250 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:68 out:67 type:B q:15.72 q-aq:12.52 q-noVbv:15.72 q-Rceq:1.00 tex:136185 mv:32202 misc:3365 icu:294.50 pcu:686.75 scu:314.75 tlayer:2 pbqpoffset:1.84 pbfactor:1.24 avgQpOffsetCutree:-3.16;
in:66 out:68 type:B q:17.11 q-aq:15.49 q-noVbv:17.11 q-Rceq:1.00 tex:47705 mv:21747 misc:3356 icu:63.75 pcu:749.00 scu:483.25 tlayer:3 pbqpoffset:3.30 pbfactor:1.46 avgQpOffsetCutree:-1.71;
in:65 out:69 type:b q:20.08 q-aq:20.00 q-noVbv:20.08 q-Rceq:1.00 tex:6449 mv:9021 misc:2042 icu:2.50 pcu:695.00 scu:598.50 tlayer:4 pbqpoffset:6.30 pbfactor:2.07 avgQpOffsetCutree:0.00;
in:67 out:70 type:b q:20.14 q-aq:20.00 q-noVbv:20.14 q-Rceq:1.00 tex:9608 mv:10388 misc:2340 icu:20.00 pcu:645.75 scu:630.25 tlayer:4 pbqpoffset:6.30 pbfactor:2.07 avgQpOffsetCutree:0.00;
in:70 out:71 type:B q:17.12 q-aq:15.84 q-noVbv:17.12 q-Rceq:1.00 tex:51307 mv:20832 misc:3125 icu:136.25 pcu:697.00 scu:462.75 tlayer:3 pbqpoffset:3.18 pbfactor:1.44 avgQpOffsetCutree:-1.53;
in:69 out:72 type:b q:20.21 q-aq:20.00 q-noVbv:20.21 q-Rceq:1.00 tex:9317 mv:9285 misc:2022 icu:31.50 pcu:667.75 scu:596.75 tlayer:4 pbqpoffset:6.30 pbfactor:2.07 avgQpOffsetCutree:0.00;
in:71 out:73 type:b q:20.27 q-aq:20.05 q-noVbv:20.27 q-Rceq:1.00 tex:9877 mv:11108 misc:2199 icu:44.25 pcu:684.75 scu:567.00 tlayer:4 pbqpoffset:6.30 pbfactor:2.07 avgQpOffsetCutree:0.00;
in:76 out:74 type:B q:15.65 q-aq:12.06 q-noVbv:15.65 q-Rceq:1.00 tex:174691 mv:29405 misc:3528 icu:498.00 pcu:514.75 scu:283.25 tlayer:2 pbqpoffset:1.52 pbfactor:1.19 avgQpOffsetCutree:-3.61;
in:74 out:75 type:B q:17.37 q-aq:15.97 q-noVbv:17.37 q-Rceq:1.00 tex:48501 mv:20936 misc:3147 icu:146.50 pcu:699.75 scu:449.75 tlayer:3 pbqpoffset:3.30 pbfactor:1.46 avgQpOffsetCutree:-1.61;
in:73 out:76 type:b q:20.34 q-aq:20.12 q-noVbv:20.34 q-Rceq:1.00 tex:8981 mv:9100 misc:2127 icu:44.00 pcu:648.75 scu:603.25 tlayer:4 pbqpoffset:6.30 pbfactor:2.07 avgQpOffsetCutree:0.00;
