#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=50000/1000 input-res=832x480 interlace=0 total-frames=500 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:15 out:16 type:b q:36.27 q-aq:36.00 q-noVbv:36.27 q-Rceq:1.32 tex:55 mv:520 misc:377 icu:0.00 pcu:66.25 scu:1493.75 tlayer:4 pbqpoffset:7.05 pbfactor:2.26 avgQpOffsetCutree:0.00;
in:32 out:17 type:k q:25.22 q-aq:19.00 q-noVbv:25.22 q-Rceq:1.32 tex:252502 mv:33253 misc:3029 icu:1351.50 pcu:205.00 scu:3.50 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-6.40;
in:24 out:18 type:B q:29.04 q-aq:24.10 q-noVbv:29.04 q-Rceq:1.32 tex:65007 mv:16314 misc:2807 icu:360.25 pcu:605.25 scu:594.50 tlayer:1 pbqpoffset:1.82 pbfactor:1.23 avgQpOffsetCutree:-4.44;
in:20 out:19 type:B q:31.47 q-aq:27.71 q-noVbv:31.47 q-Rceq:1.32 tex:9201 mv:5439 misc:2320 icu:84.50 pcu:433.50 scu:1042.00 tlayer:2 pbqpoffset:3.25 pbfactor:1.46 avgQpOffsetCutree:-3.43;
in:18 out:20 type:B q:32.40 q-aq:31.34 q-noVbv:32.40 q-Rceq:1.32 tex:2689 mv:2784 misc:1087 icu:8.75 pcu:278.25 scu:1273.00 tlayer:3 pbqpoffset:3.68 pbfactor:1.53 avgQpOffsetCutree:-1.73;
in:17 out:21 type:b q:35.65 q-aq:36.00 q-noVbv:35.65 q-Rceq:1.32 tex:171 mv:694 misc:431 icu:0.25 pcu:88.75 scu:1471.00 tlayer:4 pbqpoffset:6.68 pbfactor:2.16 avgQpOffsetCutree:0.00;
in:19 out:22 type:b q:35.15 q-aq:35.00 q-noVbv:35.15 q-Rceq:1.32 tex:202 mv:777 misc:493 icu:0.00 pcu:114.50 scu:1445.50 tlayer:4 pbqpoffset:6.68 pbfactor:2.16 avgQpOffsetCutree:0.00;
in:22 out:23 type:B q:31.40 q-aq:30.11 q-noVbv:31.40 q-Rceq:1.32 tex:3762 mv:2227 misc:1011 icu:45.50 pcu:306.25 scu:1208.25 tlayer:3 pbqpoffset:3.68 pbfactor:1.53 avgQpOffsetCutree:-1.79;
in:21 out:24 type:b q:34.65 q-aq:35.00 q-noVbv:34.65 q-Rceq:1.32 tex:257 mv:840 misc:455 icu:4.25 pcu:163.75 scu:1392.00 tlayer:4 pbqpoffset:6.68 pbfactor:2.16 avgQpOffsetCutree:0.00;
in:23 out:25 type:b q:34.15 q-aq:34.00 q-noVbv:34.15 q-Rceq:1.32 tex:392 mv:989 misc:587 icu:4.75 pcu:121.50 scu:1433.75 tlayer:4 pbqpoffset:6.68 pbfactor:2.16 avgQpOffsetCutree:0.00;
in:28 out:26 type:B q:29.58 q-aq:25.69 q-noVbv:29.58 q-Rceq:1.32 tex:11173 mv:5835 misc:2568 icu:76.50 pcu:627.25 scu:856.25 tlayer:2 pbqpoffset:3.36 pbfactor:1.47 avgQpOffsetCutree:-3.50;
in:26 out:27 type:B q:30.40 q-aq:28.86 q-noVbv:30.40 q-Rceq:1.32 tex:3574 mv:2559 misc:1171 icu:37.25 pcu:260.25 scu:1262.50 tlayer:3 pbqpoffset:3.68 pbfactor:1.53 avgQpOffsetCutree:-1.86;
in:25 out:28 type:b q:33.65 q-aq:34.00 q-noVbv:33.65 q-Rceq:1.32 tex:554 mv:914 misc:580 icu:4.75 pcu:202.50 scu:1352.75 tlayer:4 pbqpoffset:6.68 pbfactor:2.16 avgQpOffsetCutree:0.00;
in:27 out:29 type:b q:33.15 q-aq:33.00 q-noVbv:33.15 q-Rceq:1.32 tex:800 mv:1022 misc:538 icu:8.75 pcu:178.50 scu:1372.75 tlayer:4 pbqpoffset:6.68 pbfactor:2.16 avgQpOffsetCutree:0.00;
in:30 out:30 type:B q:29.40 q-aq:28.25 q-noVbv:29.40 q-Rceq:1.32 tex:4412 mv:2551 misc:1085 icu:73.25 pcu:326.75 scu:1160.00 tlayer:3 pbqpoffset:3.68 pbfactor:1.53 avgQpOffsetCutree:-1.94;
in:29 out:31 type:b q:32.65 q-aq:33.00 q-noVbv:32.65 q-Rceq:1.32 tex:1127 mv:925 misc:492 icu:3.00 pcu:207.25 scu:1349.75 tlayer:4 pbqpoffset:6.68 pbfactor:2.16 avgQpOffsetCutree:0.00;
in:31 out:32 type:b q:32.15 q-aq:32.00 q-noVbv:32.15 q-Rceq:1.32 tex:697 mv:1006 misc:561 icu:2.00 pcu:273.25 scu:1284.75 tlayer:4 pbqpoffset:6.68 pbfactor:2.16 avgQpOffsetCutree:0.00;
in:48 out:33 type:k q:23.44 q-aq:16.20 q-noVbv:23.44 q-Rceq:1.32 tex:266997 mv:28464 misc:3819 icu:709.50 pcu:718.25 scu:132.25 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-6.53;
in:40 out:34 type:B q:26.19 q-aq:21.58 q-noVbv:26.19 q-Rceq:1.32 tex:65759 mv:16804 misc:2917 icu:358.75 pcu:730.75 scu:470.50 tlayer:1 pbqpoffset:1.86 pbfactor:1.24 avgQpOffsetCutree:-4.53;
in:36 out:35 type:B q:27.71 q-aq:24.28 q-noVbv:27.71 q-Rceq:1.32 tex:12428 mv:5686 misc:2230 icu:99.00 pcu:457.75 scu:1003.25 tlayer:2 pbqpoffset:2.93 pbfactor:1.40 avgQpOffsetCutree:-3.43;
in:34 out:36 type:B q:28.72 q-aq:27.56 q-noVbv:28.72 q-Rceq:1.32 tex:4297 mv:2399 misc:1144 icu:63.75 pcu:283.25 scu:1213.00 tlayer:3 pbqpoffset:3.73 pbfactor:1.54 avgQpOffsetCutree:-1.77;
in:33 out:37 type:b q:31.84 q-aq:32.00 q-noVbv:31.84 q-Rceq:1.32 tex:541 mv:980 misc:583 icu:1.25 pcu:167.25 scu:1391.50 tlayer:4 pbqpoffset:6.73 pbfactor:2.17 avgQpOffsetCutree:0.00;
