#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=25000/1000 input-res=768x432 interlace=0 total-frames=217 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:21.41 q-aq:15.51 q-noVbv:21.41 q-Rceq:1.00 tex:399465 mv:33705 misc:1566 icu:1296.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-5.80;
in:8 out:1 type:k q:20.32 q-aq:14.83 q-noVbv:20.32 q-Rceq:1.00 tex:442205 mv:34818 misc:2241 icu:884.00 pcu:397.50 scu:14.50 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-5.68;
in:4 out:2 type:B q:22.68 q-aq:19.77 q-noVbv:22.68 q-Rceq:1.00 tex:181036 mv:19781 misc:3127 icu:308.75 pcu:688.25 scu:299.00 tlayer:1 pbqpoffset:2.36 pbfactor:1.31 avgQpOffsetCutree:-2.70;
in:2 out:3 type:B q:24.21 q-aq:22.32 q-noVbv:24.21 q-Rceq:1.00 tex:40320 mv:11705 misc:3007 icu:4.00 pcu:516.75 scu:775.25 tlayer:2 pbqpoffset:3.90 pbfactor:1.57 avgQpOffsetCutree:-1.38;
in:1 out:4 type:b q:26.62 q-aq:27.00 q-noVbv:26.62 q-Rceq:1.00 tex:3632 mv:2969 misc:1167 icu:0.00 pcu:480.00 scu:816.00 tlayer:3 pbqpoffset:6.31 pbfactor:2.07 avgQpOffsetCutree:0.00;
in:3 out:5 type:b q:25.33 q-aq:25.04 q-noVbv:25.33 q-Rceq:1.00 tex:19743 mv:7726 misc:2099 icu:8.00 pcu:539.75 scu:748.25 tlayer:3 pbqpoffset:5.01 pbfactor:1.78 avgQpOffsetCutree:0.00;
in:6 out:6 type:B q:23.51 q-aq:21.29 q-noVbv:23.51 q-Rceq:1.00 tex:74661 mv:14806 misc:3013 icu:246.25 pcu:655.75 scu:394.00 tlayer:2 pbqpoffset:3.19 pbfactor:1.45 avgQpOffsetCutree:-2.12;
in:5 out:7 type:b q:25.52 q-aq:26.00 q-noVbv:25.52 q-Rceq:1.00 tex:13985 mv:5731 misc:1476 icu:0.00 pcu:510.00 scu:786.00 tlayer:3 pbqpoffset:5.21 pbfactor:1.82 avgQpOffsetCutree:0.00;
in:7 out:8 type:b q:25.48 q-aq:25.68 q-noVbv:25.48 q-Rceq:1.00 tex:11161 mv:5851 misc:1812 icu:13.00 pcu:617.25 scu:665.75 tlayer:3 pbqpoffset:5.16 pbfactor:1.81 avgQpOffsetCutree:0.00;
in:12 out:9 type:k q:22.75 q-aq:16.46 q-noVbv:22.75 q-Rceq:1.00 tex:277461 mv:26015 misc:2644 icu:577.25 pcu:641.00 scu:77.75 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-5.97;
in:10 out:10 type:B q:23.22 q-aq:21.51 q-noVbv:23.22 q-Rceq:1.00 tex:59161 mv:14028 misc:3331 icu:81.25 pcu:667.25 scu:547.50 tlayer:1 pbqpoffset:1.68 pbfactor:1.21 avgQpOffsetCutree:-1.90;
