#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=25000/1000 input-res=768x432 interlace=0 total-frames=250 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:19.23 q-aq:10.69 q-noVbv:19.23 q-Rceq:1.00 tex:504527 mv:26339 misc:2478 icu:1296.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-7.37;
in:16 out:1 type:k q:18.14 q-aq:11.01 q-noVbv:18.14 q-Rceq:1.00 tex:482768 mv:23573 misc:2315 icu:1214.50 pcu:81.50 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-7.51;
in:8 out:2 type:B q:20.05 q-aq:13.35 q-noVbv:20.05 q-Rceq:1.00 tex:324570 mv:19954 misc:2900 icu:479.00 pcu:814.75 scu:2.25 tlayer:1 pbqpoffset:1.91 pbfactor:1.25 avgQpOffsetCutree:-5.83;
in:4 out:3 type:B q:21.04 q-aq:17.55 q-noVbv:21.04 q-Rceq:1.00 tex:81095 mv:18790 misc:4339 icu:48.00 pcu:980.00 scu:268.00 tlayer:2 pbqpoffset:2.90 pbfactor:1.40 avgQpOffsetCutree:-3.06;
in:2 out:4 type:B q:21.91 q-aq:20.17 q-noVbv:21.91 q-Rceq:1.00 tex:24948 mv:11704 misc:2884 icu:15.25 pcu:806.00 scu:474.75 tlayer:3 pbqpoffset:3.77 pbfactor:1.55 avgQpOffsetCutree:-1.80;
in:1 out:5 type:b q:24.91 q-aq:25.00 q-noVbv:24.91 q-Rceq:1.00 tex:3781 mv:3797 misc:1302 icu:0.25 pcu:556.25 scu:739.50 tlayer:4 pbqpoffset:6.77 pbfactor:2.19 avgQpOffsetCutree:0.00;
in:3 out:6 type:b q:24.91 q-aq:25.00 q-noVbv:24.91 q-Rceq:1.00 tex:4034 mv:3832 misc:1230 icu:1.50 pcu:626.50 scu:668.00 tlayer:4 pbqpoffset:6.77 pbfactor:2.19 avgQpOffsetCutree:0.00;
in:6 out:7 type:B q:21.38 q-aq:18.87 q-noVbv:21.38 q-Rceq:1.00 tex:41121 mv:14988 misc:3411 icu:10.25 pcu:948.50 scu:337.25 tlayer:3 pbqpoffset:3.24 pbfactor:1.45 avgQpOffsetCutree:-2.25;
in:5 out:8 type:b q:24.83 q-aq:25.00 q-noVbv:24.83 q-Rceq:1.00 tex:8435 mv:4963 misc:1530 icu:0.50 pcu:534.00 scu:761.50 tlayer:4 pbqpoffset:6.69 pbfactor:2.17 avgQpOffsetCutree:0.00;
in:7 out:9 type:b q:24.16 q-aq:24.02 q-noVbv:24.16 q-Rceq:1.00 tex:5927 mv:4975 misc:1322 icu:3.50 pcu:570.25 scu:722.25 tlayer:4 pbqpoffset:6.02 pbfactor:2.01 avgQpOffsetCutree:0.00;
in:12 out:10 type:B q:20.17 q-aq:14.79 q-noVbv:20.17 q-Rceq:1.00 tex:163541 mv:18970 misc:4729 icu:85.25 pcu:1052.75 scu:158.00 tlayer:2 pbqpoffset:2.03 pbfactor:1.26 avgQpOffsetCutree:-4.46;
in:10 out:11 type:B q:21.91 q-aq:20.54 q-noVbv:21.91 q-Rceq:1.00 tex:22622 mv:8578 misc:2360 icu:2.75 pcu:618.25 scu:675.00 tlayer:3 pbqpoffset:3.77 pbfactor:1.55 avgQpOffsetCutree:-1.17;
in:9 out:12 type:b q:24.87 q-aq:25.00 q-noVbv:24.87 q-Rceq:1.00 tex:3903 mv:3075 misc:1238 icu:0.50 pcu:540.00 scu:755.50 tlayer:4 pbqpoffset:6.73 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:11 out:13 type:b q:24.91 q-aq:25.00 q-noVbv:24.91 q-Rceq:1.00 tex:4990 mv:3062 misc:796 icu:0.00 pcu:294.00 scu:1002.00 tlayer:4 pbqpoffset:6.77 pbfactor:2.19 avgQpOffsetCutree:0.00;
in:14 out:14 type:B q:20.87 q-aq:18.34 q-noVbv:20.87 q-Rceq:1.00 tex:56482 mv:9294 misc:3920 icu:10.50 pcu:973.50 scu:312.00 tlayer:3 pbqpoffset:2.73 pbfactor:1.37 avgQpOffsetCutree:-2.26;
in:13 out:15 type:b q:24.16 q-aq:24.03 q-noVbv:24.16 q-Rceq:1.00 tex:6461 mv:4890 misc:1257 icu:0.00 pcu:693.25 scu:602.75 tlayer:4 pbqpoffset:6.03 pbfactor:2.01 avgQpOffsetCutree:0.00;
in:15 out:16 type:b q:22.65 q-aq:23.00 q-noVbv:22.65 q-Rceq:1.00 tex:9096 mv:4544 misc:2184 icu:3.50 pcu:569.50 scu:723.00 tlayer:4 pbqpoffset:4.52 pbfactor:1.69 avgQpOffsetCutree:0.00;
