#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=50000/1000 input-res=768x432 interlace=0 total-frames=500 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:49 out:50 type:b q:36.93 q-aq:37.00 q-noVbv:36.93 q-Rceq:1.32 tex:3 mv:924 misc:457 icu:0.00 pcu:294.00 scu:1002.00 tlayer:4 pbqpoffset:6.59 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:66 out:51 type:k q:30.44 q-aq:23.26 q-noVbv:30.44 q-Rceq:1.32 tex:311124 mv:23822 misc:3110 icu:447.75 pcu:843.00 scu:5.25 tlayer:0 pbqpoffset:1.36 pbfactor:1.17 avgQpOffsetCutree:-7.56;
in:58 out:52 type:B q:32.29 q-aq:25.87 q-noVbv:32.29 q-Rceq:1.32 tex:130179 mv:15798 misc:3583 icu:68.00 pcu:1061.50 scu:166.50 tlayer:1 pbqpoffset:1.90 pbfactor:1.25 avgQpOffsetCutree:-5.49;
in:54 out:53 type:B q:32.91 q-aq:28.85 q-noVbv:32.91 q-Rceq:1.32 tex:18441 mv:10922 misc:3141 icu:3.75 pcu:863.00 scu:429.25 tlayer:2 pbqpoffset:2.55 pbfactor:1.34 avgQpOffsetCutree:-3.40;
in:52 out:54 type:B q:33.41 q-aq:31.14 q-noVbv:33.41 q-Rceq:1.32 tex:7195 mv:5002 misc:1395 icu:2.00 pcu:768.50 scu:525.50 tlayer:3 pbqpoffset:3.06 pbfactor:1.42 avgQpOffsetCutree:-2.05;
in:51 out:55 type:b q:37.11 q-aq:37.00 q-noVbv:37.11 q-Rceq:1.32 tex:5 mv:1074 misc:513 icu:0.00 pcu:308.00 scu:988.00 tlayer:4 pbqpoffset:6.76 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:53 out:56 type:b q:37.12 q-aq:37.00 q-noVbv:37.12 q-Rceq:1.32 tex:7 mv:1302 misc:491 icu:0.00 pcu:409.00 scu:887.00 tlayer:4 pbqpoffset:6.76 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:56 out:57 type:B q:33.58 q-aq:32.00 q-noVbv:33.58 q-Rceq:1.32 tex:3441 mv:2967 misc:1144 icu:7.00 pcu:664.50 scu:624.50 tlayer:3 pbqpoffset:3.20 pbfactor:1.45 avgQpOffsetCutree:-1.73;
in:55 out:58 type:b q:34.79 q-aq:35.00 q-noVbv:34.79 q-Rceq:1.32 tex:209 mv:1905 misc:598 icu:0.00 pcu:604.00 scu:692.00 tlayer:4 pbqpoffset:4.42 pbfactor:1.67 avgQpOffsetCutree:0.00;
in:57 out:59 type:b q:35.44 q-aq:35.00 q-noVbv:35.44 q-Rceq:1.32 tex:109 mv:1493 misc:534 icu:0.00 pcu:497.00 scu:799.00 tlayer:4 pbqpoffset:5.06 pbfactor:1.79 avgQpOffsetCutree:0.00;
