#options: cpuid=1050111 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=25000/1000 input-res=768x432 interlace=0 total-frames=250 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:24.58 q-aq:21.11 q-noVbv:24.58 q-Rceq:1.00 tex:310482 mv:38789 misc:2449 icu:1296.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-4.78;
in:13 out:15 type:b q:35.40 q-aq:35.00 q-noVbv:35.40 q-Rceq:1.00 tex:160 mv:2942 misc:906 icu:3.00 pcu:496.75 scu:796.25 tlayer:4 pbqpoffset:7.91 pbfactor:2.49 avgQpOffsetCutree:0.00;
in:15 out:16 type:b q:35.40 q-aq:35.00 q-noVbv:35.40 q-Rceq:1.00 tex:1083 mv:3013 misc:1568 icu:100.00 pcu:274.00 scu:922.00 tlayer:4 pbqpoffset:7.91 pbfactor:2.49 avgQpOffsetCutree:0.00;
in:22 out:17 type:k q:23.49 q-aq:18.98 q-noVbv:23.49 q-Rceq:1.00 tex:268471 mv:32376 misc:3121 icu:622.00 pcu:664.75 scu:9.25 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-4.79;
in:19 out:18 type:B q:27.85 q-aq:25.24 q-noVbv:27.85 q-Rceq:1.00 tex:48626 mv:24678 misc:3712 icu:115.50 pcu:921.25 scu:259.25 tlayer:1 pbqpoffset:2.36 pbfactor:1.31 avgQpOffsetCutree:-2.52;
in:18 out:19 type:B q:29.56 q-aq:29.36 q-noVbv:29.56 q-Rceq:1.00 tex:12735 mv:14485 misc:2812 icu:26.00 pcu:816.00 scu:454.00 tlayer:2 pbqpoffset:3.40 pbfactor:1.48 avgQpOffsetCutree:-0.89;
in:17 out:20 type:b q:32.08 q-aq:32.00 q-noVbv:32.08 q-Rceq:1.00 tex:6004 mv:8752 misc:1940 icu:5.50 pcu:743.50 scu:547.00 tlayer:3 pbqpoffset:5.25 pbfactor:1.83 avgQpOffsetCutree:0.00;
in:21 out:21 type:B q:27.86 q-aq:27.71 q-noVbv:27.86 q-Rceq:1.00 tex:13234 mv:14382 misc:2968 icu:30.50 pcu:684.75 scu:580.75 tlayer:2 pbqpoffset:3.71 pbfactor:1.53 avgQpOffsetCutree:-0.85;
in:20 out:22 type:b q:30.05 q-aq:30.00 q-noVbv:30.05 q-Rceq:1.00 tex:6468 mv:9912 misc:2100 icu:10.50 pcu:736.50 scu:549.00 tlayer:3 pbqpoffset:5.22 pbfactor:1.83 avgQpOffsetCutree:0.00;
in:27 out:23 type:k q:23.95 q-aq:20.25 q-noVbv:23.95 q-Rceq:1.00 tex:184822 mv:29769 misc:3201 icu:549.75 pcu:732.50 scu:13.75 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-4.61;
in:25 out:24 type:B q:25.98 q-aq:24.11 q-noVbv:25.98 q-Rceq:1.00 tex:43149 mv:24521 misc:3802 icu:96.25 pcu:872.00 scu:327.75 tlayer:1 pbqpoffset:2.21 pbfactor:1.29 avgQpOffsetCutree:-2.04;
in:24 out:25 type:B q:26.49 q-aq:26.24 q-noVbv:26.49 q-Rceq:1.00 tex:21812 mv:19176 misc:3396 icu:36.25 pcu:885.75 scu:374.00 tlayer:2 pbqpoffset:2.81 pbfactor:1.38 avgQpOffsetCutree:-0.92;
in:23 out:26 type:b q:27.96 q-aq:28.00 q-noVbv:27.96 q-Rceq:1.00 tex:9369 mv:12210 misc:2597 icu:13.25 pcu:795.00 scu:487.75 tlayer:3 pbqpoffset:4.38 pbfactor:1.66 avgQpOffsetCutree:0.00;
in:26 out:27 type:b q:29.09 q-aq:29.01 q-noVbv:29.09 q-Rceq:1.00 tex:2387 mv:8697 misc:1892 icu:5.50 pcu:669.50 scu:621.00 tlayer:2 pbqpoffset:5.23 pbfactor:1.83 avgQpOffsetCutree:0.00;
in:31 out:28 type:k q:23.99 q-aq:20.70 q-noVbv:23.99 q-Rceq:1.00 tex:117120 mv:26974 misc:3714 icu:437.50 pcu:768.50 scu:90.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-3.40;
in:29 out:29 type:B q:26.08 q-aq:25.01 q-noVbv:26.08 q-Rceq:1.00 tex:13735 mv:14669 misc:3292 icu:29.75 pcu:732.50 scu:533.75 tlayer:1 pbqpoffset:2.11 pbfactor:1.28 avgQpOffsetCutree:-1.39;
in:28 out:30 type:b q:27.27 q-aq:27.01 q-noVbv:27.27 q-Rceq:1.00 tex:2409 mv:6820 misc:1923 icu:3.00 pcu:631.50 scu:661.50 tlayer:2 pbqpoffset:3.30 pbfactor:1.46 avgQpOffsetCutree:0.00;
in:30 out:31 type:b q:30.56 q-aq:31.00 q-noVbv:30.56 q-Rceq:1.00 tex:736 mv:3019 misc:1069 icu:4.25 pcu:479.75 scu:812.00 tlayer:2 pbqpoffset:6.58 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:47 out:32 type:k q:20.32 q-aq:16.93 q-noVbv:20.32 q-Rceq:1.00 tex:347485 mv:29041 misc:2330 icu:1280.25 pcu:15.75 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-5.06;
in:39 out:33 type:B q:24.15 q-aq:20.48 q-noVbv:24.15 q-Rceq:1.00 tex:217474 mv:29976 misc:2982 icu:753.75 pcu:535.25 scu:7.00 tlayer:1 pbqpoffset:1.99 pbfactor:1.26 avgQpOffsetCutree:-4.83;
in:35 out:34 type:B q:25.07 q-aq:21.45 q-noVbv:25.07 q-Rceq:1.00 tex:153972 mv:26362 misc:3738 icu:460.25 pcu:778.00 scu:57.75 tlayer:2 pbqpoffset:1.99 pbfactor:1.26 avgQpOffsetCutree:-3.77;
in:33 out:35 type:B q:26.10 q-aq:24.14 q-noVbv:26.10 q-Rceq:1.00 tex:74009 mv:21181 misc:4226 icu:270.50 pcu:707.50 scu:318.00 tlayer:3 pbqpoffset:2.57 pbfactor:1.35 avgQpOffsetCutree:-2.14;
in:32 out:36 type:b q:28.93 q-aq:29.00 q-noVbv:28.93 q-Rceq:1.00 tex:16199 mv:11373 misc:3228 icu:93.00 pcu:632.50 scu:570.50 tlayer:4 pbqpoffset:5.16 pbfactor:1.82 avgQpOffsetCutree:0.00;
in:34 out:37 type:b q:30.16 q-aq:30.00 q-noVbv:30.16 q-Rceq:1.00 tex:7391 mv:9133 misc:2220 icu:8.00 pcu:695.00 scu:593.00 tlayer:4 pbqpoffset:6.86 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:37 out:38 type:B q:26.46 q-aq:25.25 q-noVbv:26.46 q-Rceq:1.00 tex:30963 mv:20358 misc:3655 icu:76.50 pcu:806.50 scu:413.00 tlayer:3 pbqpoffset:3.84 pbfactor:1.56 avgQpOffsetCutree:-1.55;
in:36 out:39 type:b q:29.70 q-aq:30.00 q-noVbv:29.70 q-Rceq:1.00 tex:5012 mv:8892 misc:2072 icu:12.75 pcu:704.00 scu:579.25 tlayer:4 pbqpoffset:6.86 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:38 out:40 type:b q:29.25 q-aq:29.04 q-noVbv:29.25 q-Rceq:1.00 tex:6976 mv:10799 misc:2201 icu:15.25 pcu:811.25 scu:469.50 tlayer:4 pbqpoffset:6.86 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:43 out:41 type:B q:23.51 q-aq:20.30 q-noVbv:23.51 q-Rceq:1.00 tex:118088 mv:32763 misc:4549 icu:230.75 pcu:905.50 scu:159.75 tlayer:2 pbqpoffset:2.27 pbfactor:1.30 avgQpOffsetCutree:-3.21;
in:41 out:42 type:B q:25.10 q-aq:23.80 q-noVbv:25.10 q-Rceq:1.00 tex:42702 mv:23524 misc:3838 icu:92.50 pcu:891.00 scu:312.50 tlayer:3 pbqpoffset:3.40 pbfactor:1.48 avgQpOffsetCutree:-1.62;
in:40 out:43 type:b q:28.75 q-aq:29.00 q-noVbv:28.75 q-Rceq:1.00 tex:7002 mv:10510 misc:2320 icu:12.25 pcu:708.75 scu:575.00 tlayer:4 pbqpoffset:6.82 pbfactor:2.20 avgQpOffsetCutree:0.00;
in:42 out:44 type:b q:28.12 q-aq:28.00 q-noVbv:28.12 q-Rceq:1.00 tex:8608 mv:11952 misc:2408 icu:9.75 pcu:753.50 scu:532.75 tlayer:4 pbqpoffset:6.64 pbfactor:2.15 avgQpOffsetCutree:0.00;
in:45 out:45 type:B q:24.64 q-aq:23.47 q-noVbv:24.64 q-Rceq:1.00 tex:26935 mv:20312 misc:3497 icu:30.75 pcu:860.25 scu:405.00 tlayer:3 pbqpoffset:3.86 pbfactor:1.56 avgQpOffsetCutree:-1.53;
in:44 out:46 type:b q:27.87 q-aq:28.00 q-noVbv:27.87 q-Rceq:1.00 tex:3369 mv:8441 misc:2014 icu:1.50 pcu:635.50 scu:659.00 tlayer:4 pbqpoffset:6.86 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:46 out:47 type:b q:27.41 q-aq:27.08 q-noVbv:27.41 q-Rceq:1.00 tex:2014 mv:6835 misc:1759 icu:2.75 pcu:653.75 scu:639.50 tlayer:4 pbqpoffset:6.86 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:63 out:48 type:k q:20.68 q-aq:17.57 q-noVbv:20.68 q-Rceq:1.00 tex:347248 mv:24995 misc:2237 icu:1281.00 pcu:15.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-5.26;
in:55 out:49 type:B q:23.14 q-aq:19.65 q-noVbv:23.14 q-Rceq:1.00 tex:231631 mv:28656 misc:2761 icu:689.25 pcu:595.00 scu:11.75 tlayer:1 pbqpoffset:2.64 pbfactor:1.36 avgQpOffsetCutree:-4.94;
in:51 out:50 type:B q:23.05 q-aq:20.15 q-noVbv:23.05 q-Rceq:1.00 tex:181564 mv:27718 misc:3718 icu:497.00 pcu:739.75 scu:59.25 tlayer:2 pbqpoffset:2.64 pbfactor:1.36 avgQpOffsetCutree:-3.73;
in:49 out:51 type:B q:23.70 q-aq:22.00 q-noVbv:23.70 q-Rceq:1.00 tex:105769 mv:23423 misc:4168 icu:253.50 pcu:796.75 scu:245.75 tlayer:3 pbqpoffset:3.34 pbfactor:1.47 avgQpOffsetCutree:-2.24;
in:48 out:52 type:b q:26.01 q-aq:26.08 q-noVbv:26.01 q-Rceq:1.00 tex:31479 mv:15249 misc:3648 icu:120.00 pcu:607.50 scu:568.50 tlayer:4 pbqpoffset:5.67 pbfactor:1.92 avgQpOffsetCutree:0.00;
in:50 out:53 type:b q:27.89 q-aq:28.00 q-noVbv:27.89 q-Rceq:1.00 tex:7362 mv:10308 misc:2210 icu:12.00 pcu:703.50 scu:580.50 tlayer:4 pbqpoffset:7.50 pbfactor:2.38 avgQpOffsetCutree:0.00;
in:53 out:54 type:B q:24.96 q-aq:23.85 q-noVbv:24.96 q-Rceq:1.00 tex:38545 mv:21969 misc:3734 icu:68.25 pcu:839.75 scu:388.00 tlayer:3 pbqpoffset:4.50 pbfactor:1.68 avgQpOffsetCutree:-1.60;
in:52 out:55 type:b q:27.94 q-aq:28.00 q-noVbv:27.94 q-Rceq:1.00 tex:7480 mv:9868 misc:2324 icu:9.75 pcu:687.00 scu:599.25 tlayer:4 pbqpoffset:7.50 pbfactor:2.38 avgQpOffsetCutree:0.00;
in:54 out:56 type:b q:27.98 q-aq:28.00 q-noVbv:27.98 q-Rceq:1.00 tex:6507 mv:9626 misc:2411 icu:4.75 pcu:684.00 scu:607.25 tlayer:4 pbqpoffset:7.50 pbfactor:2.38 avgQpOffsetCutree:0.00;
in:59 out:57 type:B q:24.08 q-aq:21.29 q-noVbv:24.08 q-Rceq:1.00 tex:91776 mv:29567 misc:4281 icu:211.00 pcu:874.75 scu:210.25 tlayer:2 pbqpoffset:3.49 pbfactor:1.50 avgQpOffsetCutree:-3.05;
in:57 out:58 type:B q:25.05 q-aq:23.86 q-noVbv:25.05 q-Rceq:1.00 tex:37420 mv:22263 misc:3637 icu:78.50 pcu:926.50 scu:291.00 tlayer:3 pbqpoffset:4.50 pbfactor:1.68 avgQpOffsetCutree:-1.61;
in:56 out:59 type:b q:28.02 q-aq:28.00 q-noVbv:28.02 q-Rceq:1.00 tex:7317 mv:10298 misc:2273 icu:15.50 pcu:702.50 scu:578.00 tlayer:4 pbqpoffset:7.50 pbfactor:2.38 avgQpOffsetCutree:0.00;
in:58 out:60 type:b q:28.07 q-aq:28.01 q-noVbv:28.07 q-Rceq:1.00 tex:7060 mv:10159 misc:2349 icu:8.25 pcu:714.50 scu:573.25 tlayer:4 pbqpoffset:7.50 pbfactor:2.38 avgQpOffsetCutree:0.00;
in:61 out:61 type:B q:25.13 q-aq:23.74 q-noVbv:25.13 q-Rceq:1.00 tex:28256 mv:20468 misc:3740 icu:56.00 pcu:835.00 scu:405.00 tlayer:3 pbqpoffset:4.50 pbfactor:1.68 avgQpOffsetCutree:-1.74;
in:60 out:62 type:b q:28.11 q-aq:28.02 q-noVbv:28.11 q-Rceq:1.00 tex:7095 mv:10073 misc:2320 icu:8.50 pcu:781.75 scu:505.75 tlayer:4 pbqpoffset:7.50 pbfactor:2.38 avgQpOffsetCutree:0.00;
in:62 out:63 type:b q:28.16 q-aq:28.04 q-noVbv:28.16 q-Rceq:1.00 tex:2310 mv:7613 misc:1845 icu:3.00 pcu:651.00 scu:642.00 tlayer:4 pbqpoffset:7.50 pbfactor:2.38 avgQpOffsetCutree:0.00;
in:79 out:64 type:k q:20.61 q-aq:17.07 q-noVbv:20.61 q-Rceq:1.00 tex:380060 mv:26151 misc:2181 icu:1269.50 pcu:26.50 scu:0.00 tlayer:0 pbqpoffset:1.21 pbfactor:1.15 avgQpOffsetCutree:-5.59;
in:71 out:65 type:B q:23.43 q-aq:19.58 q-noVbv:23.43 q-Rceq:1.00 tex:237104 mv:29186 misc:2926 icu:623.00 pcu:663.75 scu:9.25 tlayer:1 pbqpoffset:2.79 pbfactor:1.38 avgQpOffsetCutree:-5.13;
in:67 out:66 type:B q:23.68 q-aq:20.40 q-noVbv:23.68 q-Rceq:1.00 tex:174679 mv:26151 misc:4018 icu:430.50 pcu:811.75 scu:53.75 tlayer:2 pbqpoffset:3.02 pbfactor:1.42 avgQpOffsetCutree:-3.81;
in:65 out:67 type:B q:24.50 q-aq:22.74 q-noVbv:24.50 q-Rceq:1.00 tex:85405 mv:21348 misc:4471 icu:222.50 pcu:725.75 scu:347.75 tlayer:3 pbqpoffset:3.83 pbfactor:1.56 avgQpOffsetCutree:-2.17;
in:64 out:68 type:b q:26.78 q-aq:27.00 q-noVbv:26.78 q-Rceq:1.00 tex:23561 mv:12518 misc:3089 icu:93.50 pcu:650.50 scu:552.00 tlayer:4 pbqpoffset:6.10 pbfactor:2.02 avgQpOffsetCutree:0.00;
in:66 out:69 type:b q:28.32 q-aq:28.17 q-noVbv:28.32 q-Rceq:1.00 tex:6753 mv:9726 misc:2313 icu:9.00 pcu:737.75 scu:549.25 tlayer:4 pbqpoffset:7.65 pbfactor:2.42 avgQpOffsetCutree:0.00;
in:69 out:70 type:B q:25.30 q-aq:24.36 q-noVbv:25.30 q-Rceq:1.00 tex:36214 mv:20400 misc:3314 icu:58.75 pcu:855.25 scu:382.00 tlayer:3 pbqpoffset:4.65 pbfactor:1.71 avgQpOffsetCutree:-1.60;
in:68 out:71 type:b q:28.31 q-aq:28.15 q-noVbv:28.31 q-Rceq:1.00 tex:8132 mv:9687 misc:2469 icu:7.25 pcu:656.50 scu:632.25 tlayer:4 pbqpoffset:7.65 pbfactor:2.42 avgQpOffsetCutree:0.00;
in:70 out:72 type:b q:28.30 q-aq:28.09 q-noVbv:28.30 q-Rceq:1.00 tex:6905 mv:9623 misc:2440 icu:7.00 pcu:686.00 scu:603.00 tlayer:4 pbqpoffset:7.65 pbfactor:2.42 avgQpOffsetCutree:0.00;
in:75 out:73 type:B q:24.40 q-aq:21.53 q-noVbv:24.40 q-Rceq:1.00 tex:89052 mv:28505 misc:4427 icu:165.75 pcu:946.25 scu:184.00 tlayer:2 pbqpoffset:3.77 pbfactor:1.55 avgQpOffsetCutree:-3.06;
in:73 out:74 type:B q:25.29 q-aq:24.17 q-noVbv:25.29 q-Rceq:1.00 tex:37108 mv:21596 misc:3848 icu:62.00 pcu:875.50 scu:358.50 tlayer:3 pbqpoffset:4.65 pbfactor:1.71 avgQpOffsetCutree:-1.67;
in:72 out:75 type:b q:28.29 q-aq:28.08 q-noVbv:28.29 q-Rceq:1.00 tex:7477 mv:9477 misc:2310 icu:8.00 pcu:764.00 scu:524.00 tlayer:4 pbqpoffset:7.65 pbfactor:2.42 avgQpOffsetCutree:0.00;
in:74 out:76 type:b q:28.28 q-aq:28.14 q-noVbv:28.28 q-Rceq:1.00 tex:7876 mv:10317 misc:2455 icu:4.50 pcu:797.50 scu:494.00 tlayer:4 pbqpoffset:7.65 pbfactor:2.42 avgQpOffsetCutree:0.00;
in:77 out:77 type:B q:25.27 q-aq:24.10 q-noVbv:25.27 q-Rceq:1.00 tex:26757 mv:19395 misc:3440 icu:33.50 pcu:902.00 scu:360.50 tlayer:3 pbqpoffset:4.65 pbfactor:1.71 avgQpOffsetCutree:-1.67;
in:76 out:78 type:b q:28.27 q-aq:28.09 q-noVbv:28.27 q-Rceq:1.00 tex:6442 mv:10199 misc:2279 icu:4.50 pcu:764.50 scu:527.00 tlayer:4 pbqpoffset:7.65 pbfactor:2.42 avgQpOffsetCutree:0.00;
in:78 out:79 type:b q:28.26 q-aq:28.05 q-noVbv:28.26 q-Rceq:1.00 tex:2417 mv:7012 misc:1723 icu:1.75 pcu:714.50 scu:579.75 tlayer:4 pbqpoffset:7.65 pbfactor:2.42 avgQpOffsetCutree:0.00;
in:93 out:80 type:k q:21.57 q-aq:18.00 q-noVbv:21.57 q-Rceq:1.00 tex:376758 mv:23435 misc:2175 icu:1243.75 pcu:52.25 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-5.85;
in:86 out:81 type:B q:23.95 q-aq:20.28 q-noVbv:23.95 q-Rceq:1.00 tex:216370 mv:26875 misc:3315 icu:490.25 pcu:777.00 scu:28.75 tlayer:1 pbqpoffset:2.86 pbfactor:1.39 avgQpOffsetCutree:-4.85;
in:83 out:82 type:B q:24.11 q-aq:21.24 q-noVbv:24.11 q-Rceq:1.00 tex:153757 mv:26438 misc:4661 icu:326.00 pcu:821.50 scu:148.50 tlayer:2 pbqpoffset:3.23 pbfactor:1.45 avgQpOffsetCutree:-3.54;
in:81 out:83 type:B q:24.34 q-aq:22.62 q-noVbv:24.34 q-Rceq:1.00 tex:111960 mv:23058 misc:4694 icu:229.75 pcu:820.75 scu:245.50 tlayer:3 pbqpoffset:3.59 pbfactor:1.51 avgQpOffsetCutree:-2.25;
in:80 out:84 type:b q:26.52 q-aq:26.94 q-noVbv:26.52 q-Rceq:1.00 tex:32891 mv:13188 misc:3585 icu:110.50 pcu:597.25 scu:588.25 tlayer:4 pbqpoffset:5.84 pbfactor:1.96 avgQpOffsetCutree:0.00;
in:82 out:85 type:b q:28.54 q-aq:29.00 q-noVbv:28.54 q-Rceq:1.00 tex:9257 mv:9718 misc:2273 icu:9.00 pcu:718.50 scu:568.50 tlayer:4 pbqpoffset:7.72 pbfactor:2.44 avgQpOffsetCutree:0.00;
in:85 out:86 type:B q:25.74 q-aq:25.84 q-noVbv:25.74 q-Rceq:1.00 tex:21079 mv:15986 misc:3367 icu:28.75 pcu:824.50 scu:442.75 tlayer:3 pbqpoffset:4.72 pbfactor:1.73 avgQpOffsetCutree:-0.88;
in:84 out:87 type:b q:28.41 q-aq:28.61 q-noVbv:28.41 q-Rceq:1.00 tex:10324 mv:10288 misc:2412 icu:11.75 pcu:744.00 scu:540.25 tlayer:4 pbqpoffset:7.46 pbfactor:2.37 avgQpOffsetCutree:0.00;
