#options: cpuid=1050111 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=25000/1000 input-res=768x432 interlace=0 total-frames=250 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:19.66 q-aq:12.69 q-noVbv:19.66 q-Rceq:1.00 tex:321268 mv:45144 misc:2156 icu:1296.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-6.02;
in:39 out:41 type:b q:25.26 q-aq:25.00 q-noVbv:25.26 q-Rceq:1.00 tex:1268 mv:4357 misc:967 icu:2.50 pcu:856.00 scu:437.50 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:44 out:42 type:B q:21.75 q-aq:17.03 q-noVbv:21.75 q-Rceq:1.00 tex:89529 mv:26538 misc:4421 icu:93.75 pcu:1041.25 scu:161.00 tlayer:2 pbqpoffset:2.98 pbfactor:1.41 avgQpOffsetCutree:-3.90;
in:42 out:43 type:B q:22.29 q-aq:20.40 q-noVbv:22.29 q-Rceq:1.00 tex:6948 mv:13218 misc:2434 icu:5.50 pcu:1002.00 scu:288.50 tlayer:3 pbqpoffset:3.54 pbfactor:1.50 avgQpOffsetCutree:-1.71;
in:41 out:44 type:b q:25.28 q-aq:25.00 q-noVbv:25.28 q-Rceq:1.00 tex:1614 mv:4762 misc:960 icu:0.25 pcu:954.75 scu:341.00 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:43 out:45 type:b q:25.29 q-aq:25.00 q-noVbv:25.29 q-Rceq:1.00 tex:1224 mv:4506 misc:1006 icu:0.00 pcu:865.25 scu:430.75 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:46 out:46 type:B q:22.32 q-aq:19.71 q-noVbv:22.32 q-Rceq:1.00 tex:29222 mv:14401 misc:3945 icu:22.50 pcu:946.25 scu:327.25 tlayer:3 pbqpoffset:3.54 pbfactor:1.50 avgQpOffsetCutree:-2.16;
in:45 out:47 type:b q:25.31 q-aq:25.00 q-noVbv:25.31 q-Rceq:1.00 tex:1780 mv:4732 misc:1032 icu:0.50 pcu:914.50 scu:381.00 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:47 out:48 type:b q:24.90 q-aq:25.00 q-noVbv:24.90 q-Rceq:1.00 tex:5680 mv:6329 misc:1831 icu:2.75 pcu:945.75 scu:347.50 tlayer:4 pbqpoffset:6.11 pbfactor:2.03 avgQpOffsetCutree:0.00;
in:64 out:49 type:k q:16.01 q-aq:10.04 q-noVbv:16.01 q-Rceq:1.00 tex:549881 mv:57709 misc:1842 icu:1216.75 pcu:77.00 scu:2.25 tlayer:0 pbqpoffset:0.65 pbfactor:1.08 avgQpOffsetCutree:-6.75;
in:56 out:50 type:B q:19.31 q-aq:13.76 q-noVbv:19.31 q-Rceq:1.00 tex:294164 mv:46673 misc:2651 icu:433.00 pcu:805.00 scu:58.00 tlayer:1 pbqpoffset:1.91 pbfactor:1.25 avgQpOffsetCutree:-5.38;
in:52 out:51 type:B q:21.65 q-aq:17.29 q-noVbv:21.65 q-Rceq:1.00 tex:42724 mv:28903 misc:4669 icu:25.50 pcu:960.75 scu:309.75 tlayer:2 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-3.43;
in:50 out:52 type:B q:22.00 q-aq:20.35 q-noVbv:22.00 q-Rceq:1.00 tex:7163 mv:12890 misc:2379 icu:2.75 pcu:989.25 scu:304.00 tlayer:3 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-1.64;
in:49 out:53 type:b q:25.17 q-aq:25.00 q-noVbv:25.17 q-Rceq:1.00 tex:1174 mv:4701 misc:869 icu:0.25 pcu:943.25 scu:352.50 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:51 out:54 type:b q:24.82 q-aq:25.00 q-noVbv:24.82 q-Rceq:1.00 tex:1073 mv:4747 misc:908 icu:0.00 pcu:926.25 scu:369.75 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:54 out:55 type:B q:21.30 q-aq:19.55 q-noVbv:21.30 q-Rceq:1.00 tex:11338 mv:14983 misc:2847 icu:7.50 pcu:983.50 scu:305.00 tlayer:3 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-1.71;
in:53 out:56 type:b q:24.47 q-aq:24.19 q-noVbv:24.47 q-Rceq:1.00 tex:1532 mv:5186 misc:1018 icu:0.00 pcu:945.00 scu:351.00 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:55 out:57 type:b q:24.13 q-aq:24.00 q-noVbv:24.13 q-Rceq:1.00 tex:1763 mv:5154 misc:1035 icu:0.25 pcu:946.00 scu:349.75 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:60 out:58 type:B q:19.60 q-aq:14.98 q-noVbv:19.60 q-Rceq:1.00 tex:161544 mv:31979 misc:4029 icu:119.50 pcu:1049.50 scu:127.00 tlayer:2 pbqpoffset:2.90 pbfactor:1.40 avgQpOffsetCutree:-3.89;
in:58 out:59 type:B q:20.60 q-aq:19.01 q-noVbv:20.60 q-Rceq:1.00 tex:14527 mv:16896 misc:3329 icu:7.00 pcu:963.75 scu:325.25 tlayer:3 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-1.61;
in:57 out:60 type:b q:23.78 q-aq:24.00 q-noVbv:23.78 q-Rceq:1.00 tex:1540 mv:5551 misc:1157 icu:0.00 pcu:909.00 scu:387.00 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:59 out:61 type:b q:23.43 q-aq:23.00 q-noVbv:23.43 q-Rceq:1.00 tex:2458 mv:6044 misc:1282 icu:2.25 pcu:902.50 scu:391.25 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:62 out:62 type:B q:19.91 q-aq:17.26 q-noVbv:19.91 q-Rceq:1.00 tex:51444 mv:16611 misc:4265 icu:25.75 pcu:992.00 scu:278.25 tlayer:3 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-2.22;
in:61 out:63 type:b q:23.08 q-aq:23.00 q-noVbv:23.08 q-Rceq:1.00 tex:2645 mv:6259 misc:1328 icu:1.00 pcu:970.25 scu:324.75 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:63 out:64 type:b q:22.73 q-aq:23.00 q-noVbv:22.73 q-Rceq:1.00 tex:2362 mv:4888 misc:1774 icu:3.75 pcu:827.50 scu:464.75 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:80 out:65 type:k q:16.11 q-aq:10.12 q-noVbv:16.11 q-Rceq:1.00 tex:512174 mv:56412 misc:1974 icu:1219.50 pcu:71.50 scu:5.00 tlayer:0 pbqpoffset:0.53 pbfactor:1.06 avgQpOffsetCutree:-6.88;
in:72 out:66 type:B q:17.98 q-aq:12.24 q-noVbv:17.98 q-Rceq:1.00 tex:380985 mv:47718 misc:2241 icu:406.50 pcu:816.25 scu:73.25 tlayer:1 pbqpoffset:1.92 pbfactor:1.25 avgQpOffsetCutree:-5.81;
in:68 out:67 type:B q:19.60 q-aq:15.46 q-noVbv:19.60 q-Rceq:1.00 tex:66702 mv:33734 misc:4628 icu:20.75 pcu:989.75 scu:285.50 tlayer:2 pbqpoffset:3.57 pbfactor:1.51 avgQpOffsetCutree:-3.38;
in:66 out:68 type:B q:19.59 q-aq:17.69 q-noVbv:19.59 q-Rceq:1.00 tex:18309 mv:16957 misc:3158 icu:6.25 pcu:992.50 scu:297.25 tlayer:3 pbqpoffset:3.57 pbfactor:1.51 avgQpOffsetCutree:-1.70;
in:65 out:69 type:b q:22.58 q-aq:23.00 q-noVbv:22.58 q-Rceq:1.00 tex:2337 mv:6007 misc:1192 icu:0.00 pcu:979.50 scu:316.50 tlayer:4 pbqpoffset:6.57 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:67 out:70 type:b q:22.59 q-aq:23.00 q-noVbv:22.59 q-Rceq:1.00 tex:2878 mv:5556 misc:1190 icu:0.00 pcu:943.25 scu:352.75 tlayer:4 pbqpoffset:6.57 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:70 out:71 type:B q:19.61 q-aq:17.68 q-noVbv:19.61 q-Rceq:1.00 tex:14362 mv:15723 misc:2891 icu:3.50 pcu:966.25 scu:326.25 tlayer:3 pbqpoffset:3.57 pbfactor:1.51 avgQpOffsetCutree:-1.75;
in:69 out:72 type:b q:22.60 q-aq:23.00 q-noVbv:22.60 q-Rceq:1.00 tex:2496 mv:5445 misc:1123 icu:0.00 pcu:952.25 scu:343.75 tlayer:4 pbqpoffset:6.57 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:71 out:73 type:b q:22.62 q-aq:23.00 q-noVbv:22.62 q-Rceq:1.00 tex:1729 mv:4913 misc:974 icu:0.00 pcu:952.50 scu:343.50 tlayer:4 pbqpoffset:6.57 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:76 out:74 type:B q:19.26 q-aq:14.61 q-noVbv:19.26 q-Rceq:1.00 tex:132451 mv:26424 misc:4069 icu:66.75 pcu:1053.25 scu:176.00 tlayer:2 pbqpoffset:3.18 pbfactor:1.44 avgQpOffsetCutree:-4.16;
in:74 out:75 type:B q:19.64 q-aq:17.67 q-noVbv:19.64 q-Rceq:1.00 tex:6939 mv:13360 misc:2693 icu:4.75 pcu:883.00 scu:408.25 tlayer:3 pbqpoffset:3.57 pbfactor:1.51 avgQpOffsetCutree:-1.67;
in:73 out:76 type:b q:22.63 q-aq:23.00 q-noVbv:22.63 q-Rceq:1.00 tex:1421 mv:4287 misc:900 icu:0.00 pcu:926.25 scu:369.75 tlayer:4 pbqpoffset:6.57 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:75 out:77 type:b q:22.64 q-aq:23.00 q-noVbv:22.64 q-Rceq:1.00 tex:784 mv:3936 misc:992 icu:0.25 pcu:814.00 scu:481.75 tlayer:4 pbqpoffset:6.57 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:78 out:78 type:B q:19.66 q-aq:16.88 q-noVbv:19.66 q-Rceq:1.00 tex:43776 mv:10677 misc:4395 icu:13.75 pcu:694.00 scu:588.25 tlayer:3 pbqpoffset:3.57 pbfactor:1.51 avgQpOffsetCutree:-2.32;
in:77 out:79 type:b q:22.66 q-aq:23.00 q-noVbv:22.66 q-Rceq:1.00 tex:338 mv:3360 misc:966 icu:0.00 pcu:649.00 scu:647.00 tlayer:4 pbqpoffset:6.57 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:79 out:80 type:b q:22.67 q-aq:23.00 q-noVbv:22.67 q-Rceq:1.00 tex:3013 mv:2395 misc:1480 icu:10.00 pcu:273.50 scu:1012.50 tlayer:4 pbqpoffset:6.57 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:96 out:81 type:k q:16.18 q-aq:10.13 q-noVbv:16.18 q-Rceq:1.00 tex:488981 mv:53353 misc:1978 icu:1241.50 pcu:53.75 scu:0.75 tlayer:0 pbqpoffset:0.54 pbfactor:1.06 avgQpOffsetCutree:-6.82;
in:88 out:82 type:B q:17.90 q-aq:12.10 q-noVbv:17.90 q-Rceq:1.00 tex:380655 mv:50446 misc:2347 icu:449.00 pcu:837.25 scu:9.75 tlayer:1 pbqpoffset:1.75 pbfactor:1.22 avgQpOffsetCutree:-5.82;
in:84 out:83 type:B q:19.66 q-aq:15.81 q-noVbv:19.66 q-Rceq:1.00 tex:74368 mv:30641 misc:4407 icu:11.75 pcu:997.00 scu:287.25 tlayer:2 pbqpoffset:3.53 pbfactor:1.50 avgQpOffsetCutree:-3.27;
in:82 out:84 type:B q:19.65 q-aq:17.68 q-noVbv:19.65 q-Rceq:1.00 tex:24533 mv:17669 misc:3390 icu:6.50 pcu:1016.25 scu:273.25 tlayer:3 pbqpoffset:3.53 pbfactor:1.50 avgQpOffsetCutree:-1.78;
in:81 out:85 type:b q:22.64 q-aq:23.00 q-noVbv:22.64 q-Rceq:1.00 tex:2917 mv:5235 misc:1208 icu:1.00 pcu:947.25 scu:347.75 tlayer:4 pbqpoffset:6.53 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:83 out:86 type:b q:22.65 q-aq:23.00 q-noVbv:22.65 q-Rceq:1.00 tex:3087 mv:5191 misc:1314 icu:0.00 pcu:965.75 scu:330.25 tlayer:4 pbqpoffset:6.53 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:86 out:87 type:B q:19.67 q-aq:17.95 q-noVbv:19.67 q-Rceq:1.00 tex:16548 mv:15365 misc:3007 icu:3.25 pcu:946.50 scu:346.25 tlayer:3 pbqpoffset:3.53 pbfactor:1.50 avgQpOffsetCutree:-1.63;
