#options: cpuid=1050111 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=25000/1000 input-res=768x432 interlace=0 total-frames=250 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:24.75 q-aq:21.37 q-noVbv:24.75 q-Rceq:1.00 tex:301527 mv:39632 misc:2489 icu:1296.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-4.71;
in:10 out:11 type:B q:32.60 q-aq:31.19 q-noVbv:32.60 q-Rceq:1.00 tex:16726 mv:14355 misc:3023 icu:36.75 pcu:835.25 scu:424.00 tlayer:3 pbqpoffset:4.94 pbfactor:1.77 avgQpOffsetCutree:-1.63;
in:9 out:12 type:b q:35.60 q-aq:36.00 q-noVbv:35.60 q-Rceq:1.00 tex:3370 mv:5387 misc:1627 icu:7.25 pcu:613.00 scu:675.75 tlayer:4 pbqpoffset:7.94 pbfactor:2.50 avgQpOffsetCutree:0.00;
in:11 out:13 type:b q:35.60 q-aq:36.00 q-noVbv:35.60 q-Rceq:1.00 tex:2844 mv:6100 misc:1712 icu:7.00 pcu:632.75 scu:656.25 tlayer:4 pbqpoffset:7.94 pbfactor:2.50 avgQpOffsetCutree:0.00;
in:14 out:14 type:B q:32.45 q-aq:30.48 q-noVbv:32.45 q-Rceq:1.00 tex:26314 mv:16257 misc:3493 icu:98.50 pcu:825.25 scu:372.25 tlayer:3 pbqpoffset:4.79 pbfactor:1.74 avgQpOffsetCutree:-1.99;
in:13 out:15 type:b q:35.60 q-aq:36.00 q-noVbv:35.60 q-Rceq:1.00 tex:3757 mv:6106 misc:1785 icu:2.50 pcu:632.25 scu:661.25 tlayer:4 pbqpoffset:7.94 pbfactor:2.50 avgQpOffsetCutree:0.00;
in:15 out:16 type:b q:34.62 q-aq:35.00 q-noVbv:34.62 q-Rceq:1.00 tex:6107 mv:8027 misc:2338 icu:13.50 pcu:699.50 scu:583.00 tlayer:4 pbqpoffset:6.96 pbfactor:2.23 avgQpOffsetCutree:0.00;
in:32 out:17 type:k q:24.61 q-aq:21.45 q-noVbv:24.61 q-Rceq:1.00 tex:257145 mv:31209 misc:2358 icu:1285.50 pcu:10.00 scu:0.50 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-4.99;
in:24 out:18 type:B q:28.87 q-aq:24.87 q-noVbv:28.87 q-Rceq:1.00 tex:142452 mv:25101 misc:3295 icu:631.00 pcu:624.75 scu:40.25 tlayer:1 pbqpoffset:2.74 pbfactor:1.37 avgQpOffsetCutree:-4.45;
in:20 out:19 type:B q:30.21 q-aq:27.11 q-noVbv:30.21 q-Rceq:1.00 tex:54561 mv:21565 misc:3754 icu:181.25 pcu:888.25 scu:226.50 tlayer:2 pbqpoffset:3.31 pbfactor:1.47 avgQpOffsetCutree:-3.07;
in:18 out:20 type:B q:31.88 q-aq:30.87 q-noVbv:31.88 q-Rceq:1.00 tex:16828 mv:13689 misc:2907 icu:46.25 pcu:770.00 scu:479.75 tlayer:3 pbqpoffset:4.60 pbfactor:1.70 avgQpOffsetCutree:-1.46;
in:17 out:21 type:b q:35.07 q-aq:35.00 q-noVbv:35.07 q-Rceq:1.00 tex:4252 mv:6467 misc:1833 icu:5.50 pcu:626.75 scu:663.75 tlayer:4 pbqpoffset:7.60 pbfactor:2.41 avgQpOffsetCutree:0.00;
in:19 out:22 type:b q:34.69 q-aq:35.00 q-noVbv:34.69 q-Rceq:1.00 tex:4150 mv:6813 misc:1829 icu:8.50 pcu:648.75 scu:638.75 tlayer:4 pbqpoffset:7.60 pbfactor:2.41 avgQpOffsetCutree:0.00;
in:22 out:23 type:B q:31.12 q-aq:29.60 q-noVbv:31.12 q-Rceq:1.00 tex:21795 mv:15496 misc:3221 icu:45.50 pcu:861.00 scu:389.50 tlayer:3 pbqpoffset:4.60 pbfactor:1.70 avgQpOffsetCutree:-1.66;
in:21 out:24 type:b q:34.31 q-aq:34.03 q-noVbv:34.31 q-Rceq:1.00 tex:5243 mv:7309 misc:2112 icu:3.75 pcu:625.75 scu:666.50 tlayer:4 pbqpoffset:7.60 pbfactor:2.41 avgQpOffsetCutree:0.00;
in:23 out:25 type:b q:33.93 q-aq:34.00 q-noVbv:33.93 q-Rceq:1.00 tex:4461 mv:7400 misc:2043 icu:7.25 pcu:679.25 scu:609.50 tlayer:4 pbqpoffset:7.60 pbfactor:2.41 avgQpOffsetCutree:0.00;
in:28 out:26 type:B q:28.21 q-aq:24.73 q-noVbv:28.21 q-Rceq:1.00 tex:110318 mv:23453 misc:3421 icu:373.25 pcu:858.75 scu:64.00 tlayer:2 pbqpoffset:2.83 pbfactor:1.39 avgQpOffsetCutree:-3.55;
in:26 out:27 type:B q:30.36 q-aq:29.23 q-noVbv:30.36 q-Rceq:1.00 tex:22819 mv:18155 misc:3370 icu:76.75 pcu:841.75 scu:377.50 tlayer:3 pbqpoffset:4.60 pbfactor:1.70 avgQpOffsetCutree:-1.48;
in:25 out:28 type:b q:33.55 q-aq:34.00 q-noVbv:33.55 q-Rceq:1.00 tex:5096 mv:7855 misc:1937 icu:6.50 pcu:735.75 scu:553.75 tlayer:4 pbqpoffset:7.60 pbfactor:2.41 avgQpOffsetCutree:0.00;
in:27 out:29 type:b q:33.17 q-aq:33.00 q-noVbv:33.17 q-Rceq:1.00 tex:5150 mv:8242 misc:2136 icu:10.50 pcu:711.50 scu:574.00 tlayer:4 pbqpoffset:7.60 pbfactor:2.41 avgQpOffsetCutree:0.00;
in:30 out:30 type:B q:29.26 q-aq:27.37 q-noVbv:29.26 q-Rceq:1.00 tex:41876 mv:17750 misc:3694 icu:146.75 pcu:808.25 scu:341.00 tlayer:3 pbqpoffset:4.26 pbfactor:1.64 avgQpOffsetCutree:-1.94;
in:29 out:31 type:b q:32.78 q-aq:33.00 q-noVbv:32.78 q-Rceq:1.00 tex:6157 mv:8646 misc:2093 icu:13.50 pcu:703.50 scu:579.00 tlayer:4 pbqpoffset:7.60 pbfactor:2.41 avgQpOffsetCutree:0.00;
in:31 out:32 type:b q:32.00 q-aq:32.00 q-noVbv:32.00 q-Rceq:1.00 tex:12023 mv:9824 misc:2761 icu:20.00 pcu:762.50 scu:513.50 tlayer:4 pbqpoffset:7.20 pbfactor:2.30 avgQpOffsetCutree:0.00;
in:48 out:33 type:k q:21.60 q-aq:18.73 q-noVbv:21.60 q-Rceq:1.00 tex:341655 mv:34021 misc:2588 icu:1280.50 pcu:15.25 scu:0.25 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-5.05;
in:40 out:34 type:B q:25.88 q-aq:22.56 q-noVbv:25.88 q-Rceq:1.00 tex:202897 mv:27485 misc:2674 icu:665.25 pcu:616.75 scu:14.00 tlayer:1 pbqpoffset:2.77 pbfactor:1.38 avgQpOffsetCutree:-4.70;
in:36 out:35 type:B q:27.28 q-aq:24.40 q-noVbv:27.28 q-Rceq:1.00 tex:83210 mv:25211 misc:3963 icu:205.75 pcu:866.00 scu:224.25 tlayer:2 pbqpoffset:3.43 pbfactor:1.49 avgQpOffsetCutree:-3.19;
in:34 out:36 type:B q:28.87 q-aq:27.85 q-noVbv:28.87 q-Rceq:1.00 tex:27208 mv:18457 misc:3375 icu:42.25 pcu:826.75 scu:427.00 tlayer:3 pbqpoffset:4.64 pbfactor:1.71 avgQpOffsetCutree:-1.49;
in:33 out:37 type:b q:32.06 q-aq:32.00 q-noVbv:32.06 q-Rceq:1.00 tex:8592 mv:9118 misc:2226 icu:4.00 pcu:654.75 scu:637.25 tlayer:4 pbqpoffset:7.64 pbfactor:2.42 avgQpOffsetCutree:0.00;
in:35 out:38 type:b q:31.68 q-aq:32.00 q-noVbv:31.68 q-Rceq:1.00 tex:9244 mv:9440 misc:2108 icu:10.00 pcu:731.75 scu:554.25 tlayer:4 pbqpoffset:7.64 pbfactor:2.42 avgQpOffsetCutree:0.00;
in:38 out:39 type:B q:28.03 q-aq:26.85 q-noVbv:28.03 q-Rceq:1.00 tex:39103 mv:20721 misc:3584 icu:78.25 pcu:868.75 scu:349.00 tlayer:3 pbqpoffset:4.55 pbfactor:1.69 avgQpOffsetCutree:-1.65;
in:37 out:40 type:b q:31.30 q-aq:31.09 q-noVbv:31.30 q-Rceq:1.00 tex:10939 mv:10317 misc:2352 icu:18.50 pcu:790.75 scu:486.75 tlayer:4 pbqpoffset:7.64 pbfactor:2.42 avgQpOffsetCutree:0.00;
in:39 out:41 type:b q:30.93 q-aq:31.00 q-noVbv:30.93 q-Rceq:1.00 tex:10200 mv:10334 misc:2458 icu:14.75 pcu:721.25 scu:560.00 tlayer:4 pbqpoffset:7.64 pbfactor:2.42 avgQpOffsetCutree:0.00;
in:44 out:42 type:B q:25.28 q-aq:22.10 q-noVbv:25.28 q-Rceq:1.00 tex:161630 mv:26991 misc:3731 icu:384.00 pcu:868.25 scu:43.75 tlayer:2 pbqpoffset:2.93 pbfactor:1.40 avgQpOffsetCutree:-3.56;
in:42 out:43 type:B q:27.26 q-aq:25.96 q-noVbv:27.26 q-Rceq:1.00 tex:38449 mv:21671 misc:3584 icu:63.50 pcu:864.50 scu:368.00 tlayer:3 pbqpoffset:4.53 pbfactor:1.69 avgQpOffsetCutree:-1.67;
in:41 out:44 type:b q:30.55 q-aq:31.00 q-noVbv:30.55 q-Rceq:1.00 tex:9556 mv:10680 misc:2348 icu:8.25 pcu:729.75 scu:558.00 tlayer:4 pbqpoffset:7.64 pbfactor:2.42 avgQpOffsetCutree:0.00;
in:43 out:45 type:b q:30.17 q-aq:30.03 q-noVbv:30.17 q-Rceq:1.00 tex:11182 mv:11721 misc:2673 icu:9.75 pcu:726.75 scu:559.50 tlayer:4 pbqpoffset:7.64 pbfactor:2.42 avgQpOffsetCutree:0.00;
in:46 out:46 type:B q:25.87 q-aq:24.29 q-noVbv:25.87 q-Rceq:1.00 tex:71899 mv:22537 misc:3940 icu:169.75 pcu:859.50 scu:266.75 tlayer:3 pbqpoffset:3.89 pbfactor:1.57 avgQpOffsetCutree:-1.98;
in:45 out:47 type:b q:29.80 q-aq:30.00 q-noVbv:29.80 q-Rceq:1.00 tex:9469 mv:11225 misc:2594 icu:16.00 pcu:745.25 scu:534.75 tlayer:4 pbqpoffset:7.64 pbfactor:2.42 avgQpOffsetCutree:0.00;
in:47 out:48 type:b q:28.63 q-aq:29.00 q-noVbv:28.63 q-Rceq:1.00 tex:13486 mv:10979 misc:2703 icu:23.25 pcu:721.75 scu:551.00 tlayer:4 pbqpoffset:6.84 pbfactor:2.20 avgQpOffsetCutree:0.00;
in:64 out:49 type:k q:21.61 q-aq:18.50 q-noVbv:21.61 q-Rceq:1.00 tex:365848 mv:36966 misc:2490 icu:1278.75 pcu:16.75 scu:0.50 tlayer:0 pbqpoffset:1.94 pbfactor:1.25 avgQpOffsetCutree:-5.50;
in:56 out:50 type:B q:24.56 q-aq:21.24 q-noVbv:24.56 q-Rceq:1.00 tex:227206 mv:29556 misc:2782 icu:698.00 pcu:584.00 scu:14.00 tlayer:1 pbqpoffset:2.95 pbfactor:1.41 avgQpOffsetCutree:-4.85;
in:52 out:51 type:B q:25.04 q-aq:22.42 q-noVbv:25.04 q-Rceq:1.00 tex:104353 mv:31751 misc:4152 icu:220.00 pcu:921.75 scu:154.25 tlayer:2 pbqpoffset:3.44 pbfactor:1.49 avgQpOffsetCutree:-3.13;
in:50 out:52 type:B q:26.42 q-aq:25.40 q-noVbv:26.42 q-Rceq:1.00 tex:41709 mv:22846 misc:3533 icu:55.00 pcu:932.00 scu:309.00 tlayer:3 pbqpoffset:4.82 pbfactor:1.74 avgQpOffsetCutree:-1.67;
in:49 out:53 type:b q:29.42 q-aq:29.54 q-noVbv:29.42 q-Rceq:1.00 tex:13173 mv:11322 misc:2673 icu:6.25 pcu:754.25 scu:535.50 tlayer:4 pbqpoffset:7.82 pbfactor:2.47 avgQpOffsetCutree:0.00;
in:51 out:54 type:b q:29.42 q-aq:29.57 q-noVbv:29.42 q-Rceq:1.00 tex:11172 mv:11516 misc:2752 icu:7.00 pcu:757.25 scu:531.75 tlayer:4 pbqpoffset:7.82 pbfactor:2.47 avgQpOffsetCutree:0.00;
in:54 out:55 type:B q:26.42 q-aq:25.48 q-noVbv:26.42 q-Rceq:1.00 tex:40145 mv:22572 misc:3619 icu:60.75 pcu:908.25 scu:327.00 tlayer:3 pbqpoffset:4.82 pbfactor:1.74 avgQpOffsetCutree:-1.57;
in:53 out:56 type:b q:29.42 q-aq:29.55 q-noVbv:29.42 q-Rceq:1.00 tex:12192 mv:11230 misc:2682 icu:8.00 pcu:770.50 scu:517.50 tlayer:4 pbqpoffset:7.82 pbfactor:2.47 avgQpOffsetCutree:0.00;
in:55 out:57 type:b q:29.42 q-aq:29.43 q-noVbv:29.42 q-Rceq:1.00 tex:11907 mv:11027 misc:2666 icu:8.00 pcu:715.50 scu:572.50 tlayer:4 pbqpoffset:7.82 pbfactor:2.47 avgQpOffsetCutree:0.00;
in:60 out:58 type:B q:25.09 q-aq:22.12 q-noVbv:25.09 q-Rceq:1.00 tex:155474 mv:25265 misc:3757 icu:336.50 pcu:891.75 scu:67.75 tlayer:2 pbqpoffset:3.48 pbfactor:1.49 avgQpOffsetCutree:-3.52;
in:58 out:59 type:B q:26.43 q-aq:25.51 q-noVbv:26.43 q-Rceq:1.00 tex:39281 mv:21670 misc:3889 icu:61.75 pcu:903.25 scu:331.00 tlayer:3 pbqpoffset:4.82 pbfactor:1.74 avgQpOffsetCutree:-1.54;
in:57 out:60 type:b q:29.42 q-aq:29.43 q-noVbv:29.42 q-Rceq:1.00 tex:12220 mv:11717 misc:2791 icu:10.00 pcu:764.75 scu:521.25 tlayer:4 pbqpoffset:7.82 pbfactor:2.47 avgQpOffsetCutree:0.00;
in:59 out:61 type:b q:29.43 q-aq:29.44 q-noVbv:29.43 q-Rceq:1.00 tex:12243 mv:11465 misc:2564 icu:10.00 pcu:832.25 scu:453.75 tlayer:4 pbqpoffset:7.82 pbfactor:2.47 avgQpOffsetCutree:0.00;
in:62 out:62 type:B q:25.81 q-aq:24.24 q-noVbv:25.81 q-Rceq:1.00 tex:65956 mv:17995 misc:4353 icu:126.50 pcu:850.50 scu:319.00 tlayer:3 pbqpoffset:4.20 pbfactor:1.62 avgQpOffsetCutree:-2.09;
in:61 out:63 type:b q:29.43 q-aq:29.64 q-noVbv:29.43 q-Rceq:1.00 tex:11141 mv:11111 misc:2476 icu:5.25 pcu:793.75 scu:497.00 tlayer:4 pbqpoffset:7.82 pbfactor:2.47 avgQpOffsetCutree:0.00;
in:63 out:64 type:b q:27.88 q-aq:28.01 q-noVbv:27.88 q-Rceq:1.00 tex:29775 mv:13835 misc:3374 icu:40.00 pcu:790.50 scu:465.50 tlayer:4 pbqpoffset:6.26 pbfactor:2.06 avgQpOffsetCutree:0.00;
in:80 out:65 type:k q:21.88 q-aq:19.26 q-noVbv:21.88 q-Rceq:1.00 tex:383408 mv:42894 misc:2194 icu:1274.50 pcu:21.00 scu:0.50 tlayer:0 pbqpoffset:1.60 pbfactor:1.20 avgQpOffsetCutree:-5.19;
in:72 out:66 type:B q:24.88 q-aq:21.55 q-noVbv:24.88 q-Rceq:1.00 tex:225504 mv:27180 misc:3012 icu:660.50 pcu:620.50 scu:15.00 tlayer:1 pbqpoffset:3.14 pbfactor:1.44 avgQpOffsetCutree:-4.93;
in:68 out:67 type:B q:25.83 q-aq:22.92 q-noVbv:25.83 q-Rceq:1.00 tex:89297 mv:27092 misc:4531 icu:175.75 pcu:952.75 scu:167.50 tlayer:2 pbqpoffset:4.15 pbfactor:1.62 avgQpOffsetCutree:-3.30;
in:66 out:68 type:B q:26.65 q-aq:25.58 q-noVbv:26.65 q-Rceq:1.00 tex:32601 mv:19999 misc:3352 icu:51.75 pcu:891.00 scu:353.25 tlayer:3 pbqpoffset:5.00 pbfactor:1.78 avgQpOffsetCutree:-1.68;
in:65 out:69 type:b q:29.63 q-aq:30.00 q-noVbv:29.63 q-Rceq:1.00 tex:11646 mv:10498 misc:2336 icu:5.75 pcu:716.25 scu:574.00 tlayer:4 pbqpoffset:8.00 pbfactor:2.52 avgQpOffsetCutree:0.00;
in:67 out:70 type:b q:29.66 q-aq:30.00 q-noVbv:29.66 q-Rceq:1.00 tex:9221 mv:9955 misc:2304 icu:10.00 pcu:718.50 scu:567.50 tlayer:4 pbqpoffset:8.00 pbfactor:2.52 avgQpOffsetCutree:0.00;
in:70 out:71 type:B q:26.71 q-aq:25.40 q-noVbv:26.71 q-Rceq:1.00 tex:37492 mv:20594 misc:3994 icu:64.50 pcu:861.25 scu:370.25 tlayer:3 pbqpoffset:5.00 pbfactor:1.78 avgQpOffsetCutree:-1.75;
in:69 out:72 type:b q:29.70 q-aq:30.00 q-noVbv:29.70 q-Rceq:1.00 tex:10582 mv:10193 misc:2457 icu:10.50 pcu:729.00 scu:556.50 tlayer:4 pbqpoffset:8.00 pbfactor:2.52 avgQpOffsetCutree:0.00;
in:71 out:73 type:b q:29.73 q-aq:30.01 q-noVbv:29.73 q-Rceq:1.00 tex:10086 mv:10246 misc:2428 icu:10.75 pcu:729.50 scu:555.75 tlayer:4 pbqpoffset:8.00 pbfactor:2.52 avgQpOffsetCutree:0.00;
in:76 out:74 type:B q:25.74 q-aq:22.70 q-noVbv:25.74 q-Rceq:1.00 tex:139187 mv:23874 misc:3707 icu:312.00 pcu:929.75 scu:54.25 tlayer:2 pbqpoffset:3.92 pbfactor:1.57 avgQpOffsetCutree:-3.57;
in:74 out:75 type:B q:26.78 q-aq:25.80 q-noVbv:26.78 q-Rceq:1.00 tex:39049 mv:20720 misc:3983 icu:57.75 pcu:916.50 scu:321.75 tlayer:3 pbqpoffset:5.00 pbfactor:1.78 avgQpOffsetCutree:-1.55;
in:73 out:76 type:b q:29.76 q-aq:30.00 q-noVbv:29.76 q-Rceq:1.00 tex:12434 mv:10423 misc:2463 icu:8.00 pcu:777.00 scu:511.00 tlayer:4 pbqpoffset:8.00 pbfactor:2.52 avgQpOffsetCutree:0.00;
in:75 out:77 type:b q:29.80 q-aq:30.01 q-noVbv:29.80 q-Rceq:1.00 tex:11085 mv:11106 misc:2481 icu:8.00 pcu:770.25 scu:517.75 tlayer:4 pbqpoffset:8.00 pbfactor:2.52 avgQpOffsetCutree:0.00;
in:78 out:78 type:B q:26.44 q-aq:25.21 q-noVbv:26.44 q-Rceq:1.00 tex:64426 mv:19057 misc:3949 icu:134.75 pcu:812.00 scu:349.25 tlayer:3 pbqpoffset:4.60 pbfactor:1.70 avgQpOffsetCutree:-1.81;
in:77 out:79 type:b q:29.83 q-aq:30.01 q-noVbv:29.83 q-Rceq:1.00 tex:11286 mv:10057 misc:2545 icu:9.75 pcu:740.75 scu:545.50 tlayer:4 pbqpoffset:8.00 pbfactor:2.52 avgQpOffsetCutree:0.00;
in:79 out:80 type:b q:28.97 q-aq:29.05 q-noVbv:28.97 q-Rceq:1.00 tex:17927 mv:10226 misc:2975 icu:19.00 pcu:632.00 scu:645.00 tlayer:4 pbqpoffset:7.10 pbfactor:2.27 avgQpOffsetCutree:0.00;
in:96 out:81 type:k q:22.17 q-aq:19.23 q-noVbv:22.17 q-Rceq:1.00 tex:360215 mv:40084 misc:2253 icu:1277.00 pcu:18.50 scu:0.50 tlayer:0 pbqpoffset:1.64 pbfactor:1.21 avgQpOffsetCutree:-5.40;
in:88 out:82 type:B q:25.17 q-aq:21.91 q-noVbv:25.17 q-Rceq:1.00 tex:226528 mv:29106 misc:3830 icu:601.25 pcu:656.50 scu:38.25 tlayer:1 pbqpoffset:3.15 pbfactor:1.44 avgQpOffsetCutree:-4.92;
in:84 out:83 type:B q:25.85 q-aq:23.14 q-noVbv:25.85 q-Rceq:1.00 tex:98136 mv:26295 misc:4801 icu:163.00 pcu:918.00 scu:215.00 tlayer:2 pbqpoffset:3.89 pbfactor:1.57 avgQpOffsetCutree:-3.05;
in:82 out:84 type:B q:26.90 q-aq:25.76 q-noVbv:26.90 q-Rceq:1.00 tex:42107 mv:20682 misc:3891 icu:57.25 pcu:861.25 scu:377.50 tlayer:3 pbqpoffset:4.98 pbfactor:1.78 avgQpOffsetCutree:-1.71;
in:81 out:85 type:b q:29.70 q-aq:30.00 q-noVbv:29.70 q-Rceq:1.00 tex:17197 mv:10997 misc:2374 icu:5.75 pcu:773.75 scu:516.50 tlayer:4 pbqpoffset:7.81 pbfactor:2.46 avgQpOffsetCutree:0.00;
in:83 out:86 type:b q:29.47 q-aq:29.77 q-noVbv:29.47 q-Rceq:1.00 tex:13081 mv:11038 misc:2545 icu:8.00 pcu:804.50 scu:483.50 tlayer:4 pbqpoffset:7.53 pbfactor:2.39 avgQpOffsetCutree:0.00;
in:86 out:87 type:B q:26.83 q-aq:25.85 q-noVbv:26.83 q-Rceq:1.00 tex:40483 mv:19841 misc:3644 icu:55.75 pcu:900.00 scu:340.25 tlayer:3 pbqpoffset:4.84 pbfactor:1.75 avgQpOffsetCutree:-1.57;
